"","ID","Year","Month","Lat","Lon","Depth","Catch_w","Catch_n","Catch_w_m","Catch_w_f","Tow_length_nm","Sample_size","Female","Male","Juvenile","Adult","Female2","Male2","Juvenile2","Adult2","Day","DOY"
"1646","200140",2001,10,44.3371,-68.8314,26.9,2.4,3,0.7,1.7,0.91,3,2,1,0,3,2,1,0,3,9,282
"1647","200141",2001,10,44.2744,-68.8911,14.6,0.6,2,0.4,0.2,0.88,2,1,1,0,2,1,1,0,2,9,282
"1648","200142",2001,10,43.9214,-69.1271,18.6,217.35,1002,117.25,100.1,0.84,1002,540,462,139,863,540,462,139,863,9,282
"1649","200143",2001,10,43.7972,-69.0426,42.7,47.7,109,28.7,19,0.91,109,47,62,3,106,47,62,3,106,10,283
"1650","200144",2001,10,43.6149,-68.9355,66.7,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,10,283
"1651","200145",2001,10,43.7826,-68.7055,56.9,5.2,10,3.5,1.7,0.73,10,7,3,0,10,7,3,0,10,10,283
"1652","200146",2001,10,44.0998,-68.7686,14.5,30.5,117,18.1,12.4,0.89,117,47,70,7,110,47,70,7,110,11,284
"1653","200147",2001,10,44.1602,-68.7868,8.6,8.5,26,6.2,2.3,0.84,26,8,18,0,26,8,18,0,26,11,284
"1654","200148",2001,10,44.138,-68.7532,28.3,41.6,54,23.1,18.5,0.95,54,26,28,0,54,26,28,0,54,11,284
"1655","200149",2001,10,43.8968,-68.7558,47,82.3,137,57.3,25,1.07,137,56,81,1,136,56,81,1,136,12,285
"1656","20015",2001,9,43.0499,-70.3564,65.5,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,25,268
"1657","200150",2001,10,43.9166,-68.6212,48,5.68,5,4.5,1.18,1.02,5,2,3,0,5,2,3,0,5,12,285
"1658","200151",2001,10,43.9202,-68.6329,47,8.99,12,1.5,6.6,0.95,11,8,3,0,11,8.72727272727273,3.27272727272727,0,12,12,285
"1659","200152",2001,10,44.0086,-68.5556,42.6,40.4,77,18.5,21.9,0.96,77,43,34,1,76,43,34,1,76,15,288
"1660","200153",2001,10,43.9442,-68.4451,55.3,1,1,0,1,0.97,1,1,0,0,1,1,0,0,1,15,288
"1661","200154",2001,10,44.1677,-68.528,15.5,65.1,214,40,25.1,0.89,214,78,136,3,211,78,136,3,211,15,288
"1662","200155",2001,10,44.2811,-68.5209,17.3,0.38,1,0.38,0,1.02,1,0,1,0,1,0,1,0,1,16,289
"1663","200156",2001,10,44.3311,-68.5485,17.3,1.22,1,0,1.22,0.88,1,1,0,0,1,1,0,0,1,16,289
"1664","200157",2001,10,44.3642,-68.4875,12,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,16,289
"1665","200158",2001,10,44.2051,-68.4365,14.5,30.2,87,15,15.2,0.92,87,40,47,0,87,40,47,0,87,16,289
"1666","200159",2001,10,44.4582,-68.2236,11.5,3.15,8,1.15,2,0.92,8,4,4,0,8,4,4,0,8,18,291
"1667","20016",2001,9,43.0037,-70.467,51,1.16,3,0.2,0.96,0.82,3,2,1,0,3,2,1,0,3,25,268
"1668","200160",2001,10,44.4315,-68.1975,26.7,2.5,5,1,1.5,0.95,5,3,2,0,5,3,2,0,5,18,291
"1669","200161",2001,10,44.2993,-68.1255,34.4,50.75,137,18.5,32.25,0.89,137,78,59,3,134,78,59,3,134,19,292
"1670","200162",2001,10,44.3501,-68.1125,32.4,45.35,135,26.05,19.3,0.88,135,60,75,1,134,60,75,1,134,19,292
"1671","200163",2001,10,44.0262,-68.2184,55.7,4.4,1,4.4,0,0.86,1,0,1,0,1,0,1,0,1,19,292
"1672","200164",2001,10,44.0251,-68.3019,51.5,1.38,2,0.28,1,0.92,2,1,1,0,2,1,1,0,2,19,292
"1673","200165",2001,10,44.0543,-68.1338,56,1.4,4,0,1.4,1.07,4,4,0,1,3,4,0,1,3,20,293
"1674","200166",2001,10,44.0565,-68.0511,62.6,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,20,293
"1675","200167",2001,10,44.1381,-67.945,55.1,8.25,6,2.5,5.75,0.9,6,5,1,0,6,5,1,0,6,20,293
"1676","200168",2001,10,44.1456,-68.0246,49.9,3.12,5,1.4,1.72,0.86,5,1,4,0,5,1,4,0,5,20,293
"1677","200169",2001,10,44.2127,-68.0761,39.9,34,68,19.8,14.2,0.93,0,0,0,0,0,0,0,0,0,20,293
"1678","20017",2001,9,43.3037,-70.5095,17.1,35.9,232,18,17.9,0.82,232,122,110,98,134,122,110,98,134,26,269
"1679","200170",2001,10,44.2493,-67.9102,38,21,70,10.25,10.75,0.89,0,0,0,0,0,0,0,0,0,22,295
"1680","200171",2001,10,44.3003,-67.4955,62.5,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,23,296
"1681","200172",2001,10,44.3026,-67.6796,47,8.12,7,3.12,5,0.99,0,0,0,0,0,0,0,0,0,23,296
"1682","200173",2001,10,44.3187,-67.7258,44,13.8,28,6.5,7.3,0.96,0,0,0,0,0,0,0,0,0,23,296
"1683","200174",2001,10,44.4014,-67.0811,68.9,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,25,298
"1684","200175",2001,10,44.4016,-67.0365,63.5,0.9,1,0.9,0,0.96,0,0,0,0,0,0,0,0,0,25,298
"1685","20018",2001,9,43.296,-70.4883,18,45.95,163,29.05,16.9,0.91,163,67,96,63,100,67,96,63,100,26,269
"1686","20019",2001,9,43.1544,-70.3733,48,6.44,24,4.48,1.96,0.97,24,8,1,4,20,21.3333333333333,2.66666666666667,4,20,26,269
"1687","20021",2002,10,42.9368,-70.7462,15,31.08,129,17.08,14,0.83,129,56,73,12,117,56,73,12,117,14,287
"1688","200210",2002,10,43.17815,-70.43558,36.5,10.88,41,3.94,6.94,0.77,41,25,16,2,39,25,16,2,39,17,290
"1689","200211",2002,10,43.404,-70.13835,57.5,1.86,3,0.2,1.66,0.82,3,2,1,0,3,2,1,0,3,17,290
"1690","200212",2002,10,43.54827,-70.28533,8.5,11.5,99,5.6,5.9,0.8,99,52,47,54,45,52,47,54,45,18,291
"1691","200213",2002,10,43.50862,-70.19562,34,78.39,377,43,35.39,0.84,377,174,203,63,314,174,203,63,314,18,291
"1692","200214",2002,10,43.41872,-70.27908,38,29.5,118,13.3,16.2,0.6,118,59,59,24,94,59,59,24,94,18,291
"1693","200215",2002,10,43.5208,-70.2486,18.5,36.6,184,17.3,19.3,0.65,184,94,90,56,128,94,90,56,128,18,291
"1694","200216",2002,10,43.75087,-70.084,14.5,33.16,124,22.48,10.68,0.72,124,46,78,9,115,46,78,9,115,21,294
"1695","200217",2002,10,43.66608,-70.14837,14.5,121.98,575,70.48,51.5,0.76,574,269,305,95,479,269.468641114983,305.531358885017,95.1655052264808,479.834494773519,21,294
"1696","200218",2002,10,43.65125,-70.09583,21.3,87.94,561,43.44,44.5,0.64,561,282,279,207,354,282,279,207,354,21,294
"1697","200219",2002,10,43.52168,-70.02668,53.5,3,3,0,3,0.76,3,3,0,1,2,3,0,1,2,21,294
"1698","20022",2002,10,42.91263,-70.6723,29.5,4.12,12,3,1.12,1.12,12,3,9,0,12,3,9,0,12,14,287
"1699","200220",2002,10,43.56713,-69.83483,58.5,0.82,1,0,0.82,1.02,1,1,0,0,1,1,0,0,1,22,295
"1700","200221",2002,10,43.59973,-69.87118,47.3,4.08,8,0.5,4.08,0.91,8,6,2,0,8,6,2,0,8,22,295
"1701","200222",2002,10,43.68597,-69.90458,19.1,107.56,417,47.1,60.46,0.9,417,225,192,17,400,225,192,17,400,22,295
"1702","200223",2002,10,43.6567,-69.97475,31.2,36.72,191,18.44,18.28,0.64,191,88,103,46,145,88,103,46,145,22,295
"1703","200224",2002,10,43.54177,-69.69105,65.6,1.5,1,0,1.5,0.78,1,1,0,0,1,1,0,0,1,23,296
"1704","200225",2002,10,43.63,-69.70035,47.8,4.02,5,0.94,3.08,0.89,5,4,1,0,5,4,1,0,5,23,296
"1705","200226",2002,10,43.6614,-69.79177,19.7,52.32,147,19.38,32.94,0.82,147,87,60,5,142,87,60,5,142,23,296
"1706","200227",2002,10,43.66698,-69.7466,28.9,58.68,136,23.98,34.73,0.94,135,73,62,6,129,73.5407407407407,62.4592592592593,6.04444444444444,129.955555555556,23,296
"1707","200228",2002,10,43.70028,-69.74343,18.7,53.02,186,22.38,30.64,0.89,185,100,85,6,179,100.540540540541,85.4594594594595,6.03243243243243,179.967567567568,23,296
"1708","200229",2002,10,43.73375,-69.50647,59,0.76,2,0.36,0.4,0.92,2,1,1,0,2,1,1,0,2,24,297
"1709","20023",2002,10,42.94283,-70.68137,22,1.94,11,1.08,0.86,0.53,11,5,6,2,9,5,6,2,9,14,287
"1710","200230",2002,10,43.77578,-69.47787,44.9,13.74,34,5.32,8.42,0.98,34,19,15,0,34,19,15,0,34,25,298
"1711","200231",2002,10,43.8261,-69.48928,37.7,42.8,181,16.73,26.07,0.77,181,106,75,47,134,106,75,47,134,25,298
"1712","200232",2002,10,43.83643,-69.40857,30.7,96.21,334,38.54,57.67,0.86,334,178,156,21,313,178,156,21,313,25,298
"1713","200233",2002,10,43.74457,-69.15273,54,8.99,8,0.74,8.25,0.74,8,6,2,0,8,6,2,0,8,28,301
"1714","200234",2002,10,43.85935,-69.07097,37,390.72,1111,152.72,238,0.68,1111,623,488,48,1063,623,488,48,1063,28,301
"1715","200235",2002,10,43.91603,-69.13073,14,180.94,661,97.88,83.06,0.8,661,314,347,19,642,314,347,19,642,28,301
"1716","200236",2002,10,44.15262,-69.02098,24.7,16,38,9.82,6.18,0.78,38,18,20,0,38,18,20,0,38,29,302
"1717","200237",2002,10,44.14833,-68.95862,34.7,14.5,13,12.44,2.06,1.27,13,4,9,0,13,4,9,0,13,29,302
"1718","200238",2002,10,44.18683,-68.90237,25,0.66,2,0.66,0,0.86,2,0,2,0,2,0,2,0,2,29,302
"1719","200239",2002,10,44.08193,-69.0054,51.5,54.46,113,32.1,22.36,0.91,113,44,69,0,113,44,69,0,113,29,302
"1720","20024",2002,10,42.98203,-70.65143,13.3,28.24,121,12.48,15.76,0.73,121,69,52,11,110,69,52,11,110,14,287
"1721","200240",2002,10,44.29128,-68.88178,24.2,0.66,1,0,0.66,0.88,1,1,0,0,1,1,0,0,1,30,303
"1722","200241",2002,10,44.3285,-68.85253,15.7,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,30,303
"1723","200242",2002,10,44.26233,-68.79,19.7,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,30,303
"1724","200243",2002,10,44.15412,-68.76457,23,6.3,5,6.04,0.26,0.79,5,1,4,0,5,1,4,0,5,30,303
"1725","200244",2002,10,43.61252,-68.93938,72.5,0.98,1,0,0.98,0.6,1,1,0,0,1,1,0,0,1,31,304
"1726","200245",2002,10,43.77167,-68.72385,57.2,12.12,16,4.02,8.1,0.65,16,10,6,0,16,10,6,0,16,31,304
"1727","200246",2002,10,43.78512,-68.70483,58,10.02,14,3.22,6.8,0.61,14,11,3,0,14,11,3,0,14,31,304
"1728","200247",2002,11,43.87283,-68.59247,56.5,19.24,16,4.28,14.96,0.81,16,12,4,0,16,12,4,0,16,1,305
"1729","200248",2002,11,43.91105,-68.62445,49,51.28,56,19.66,31.62,0.85,56,36,20,1,55,36,20,1,55,1,305
"1730","200249",2002,11,43.9127,-68.75435,50,103.49,154,58.91,44.58,0.69,154,85,69,1,153,85,69,1,153,1,305
"1731","20025",2002,10,42.91822,-70.50203,54.8,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,15,288
"1732","200250",2002,11,43.93187,-68.5537,51,43.27,59,17.94,25.33,0.82,59,34,25,0,59,34,25,0,59,4,308
"1733","200251",2002,11,44.01178,-68.54995,43.5,39.5,109,17.66,21.84,0.66,109,60,49,2,107,60,49,2,107,4,308
"1734","200252",2002,11,44.16547,-68.53493,13.6,23.8,86,17.64,6.16,0.89,86,29,57,3,83,29,57,3,83,4,308
"1735","200253",2002,11,43.95763,-68.40837,54.1,40.09,39,4.46,35.63,0.75,40,37,3,0,40,36.075,2.925,0,39,5,309
"1736","200254",2002,11,44.01908,-68.3472,48,26.4,61,12.46,13.94,0.81,61,34,27,1,60,34,27,1,60,5,309
"1737","200255",2002,11,44.0001,-68.205,60,14.14,16,0,14.14,0.78,16,16,0,0,16,16,0,0,16,5,309
"1738","200256",2002,11,44.05087,-68.25907,49,31.44,55,10.44,21,0.78,55,34,21,0,55,34,21,0,55,5,309
"1739","200257",2002,11,44.36238,-68.47905,21.5,1.98,1,0,1.98,0.55,1,1,0,0,1,1,0,0,1,8,312
"1740","200258",2002,11,44.24968,-68.43225,27,3.7,11,1.28,2.42,0.79,11,8,3,0,11,8,3,0,11,8,312
"1741","200259",2002,11,44.20588,-68.436,15.5,16.6,54,13.08,3.52,0.74,54,13,41,1,53,13,41,1,53,8,312
"1742","20026",2002,10,42.9966,-70.48913,49,5.58,14,2.44,3.14,0.98,14,6,8,0,14,6,8,0,14,15,288
"1743","200260",2002,11,44.44333,-68.16357,19.5,1.76,5,0.98,0.78,0.73,5,2,3,0,5,2,3,0,5,9,313
"1744","200261",2002,11,44.2841,-68.20385,22.6,63.06,222,39.44,23.62,0.75,222,91,131,9,213,91,131,9,213,9,313
"1745","200262",2002,11,44.28425,-68.12272,35.7,51.74,146,29.18,22.56,0.8,146,66,80,11,135,66,80,11,135,10,314
"1746","200263",2002,11,44.21182,-68.06978,42.1,75.84,184,38.86,36.98,0.71,184,106,78,4,180,106,78,4,180,10,314
"1747","200264",2002,11,44.3993,-67.93158,14.5,8.82,33,6.46,2.36,0.64,33,10,23,5,28,10,23,5,28,12,316
"1748","200265",2002,11,44.33355,-67.77865,35,53.92,204,23.68,30.24,0.74,204,116,88,13,191,116,88,13,191,12,316
"1749","200266",2002,11,44.4706,-67.80005,14.3,15.76,62,9.36,6.4,0.5,62,28,34,4,58,28,34,4,58,13,317
"1750","200267",2002,11,44.4658,-67.72768,20.1,53.42,265,33.66,19.76,0.68,265,104,161,63,202,104,161,63,202,14,318
"1751","200268",2002,11,44.25317,-67.75667,56.5,4.9,7,0.08,4.82,0.94,7,6,1,1,6,6,1,1,6,14,318
"1752","200269",2002,11,44.30935,-67.67298,45,18.5,34,9.96,8.54,0.73,34,15,19,0,34,15,19,0,34,14,318
"1753","20027",2002,10,43.0552,-70.4362,49.4,4.78,9,2.26,2.52,0.97,9,4,5,0,9,4,5,0,9,15,288
"1754","200270",2002,11,44.2972,-67.60413,46,7.24,15,3.62,3.62,0.79,15,6,9,0,15,6,9,0,15,14,318
"1755","200271",2002,11,44.3476,-67.64103,39.5,13.9,39,9.4,4.5,0.78,39,16,23,0,39,16,23,0,39,15,319
"1756","200272",2002,11,44.42492,-67.44987,41.5,31.2,84,13.36,17.84,0.81,84,44,40,0,84,44,40,0,84,15,319
"1757","200273",2002,11,44.54098,-67.50233,18.4,69.76,374,37.6,32.16,0.7,374,175,199,109,265,175,199,109,265,19,323
"1758","200274",2002,11,44.58433,-67.29767,31.5,18.82,169,7.21,9.61,0.74,169,95,74,106,63,95,74,106,63,19,323
"1759","200275",2002,11,44.62473,-67.33125,13,34.9,132,20.44,14.46,0.8,132,55,77,7,125,55,77,7,125,19,323
"1760","200276",2002,11,44.53673,-67.2963,39.1,29.49,100,14.37,18.62,0.861,100,59,41,10,90,59,41,10,90,19,323
"1761","200277",2002,11,44.549,-67.31513,30.5,24.75,123,13.43,11.32,0.62,123,61,62,28,95,61,62,28,95,19,323
"1762","200278",2002,11,44.60777,-67.10348,46.5,17.96,45,11.2,6.76,0.93,45,19,26,4,41,19,26,4,41,20,324
"1763","200279",2002,11,44.66237,-67.13075,44.6,39.96,105,22.78,17.18,0.86,105,51,54,6,99,51,54,6,99,20,324
"1764","20028",2002,10,43.09167,-70.39557,49.3,0.6,2,0.28,0.32,0.79,2,1,1,0,2,1,1,0,2,15,288
"1765","200280",2002,11,44.74643,-67.02095,41.5,8.61,17,4.75,3.86,0.83,17,7,10,0,17,7,10,0,17,20,324
"1766","200281",2002,11,44.70687,-66.9513,58.2,4.96,9,3.08,1.88,1.1,9,3,6,0,9,3,6,0,9,20,324
"1767","20029",2002,10,43.14283,-70.39293,47.1,9.28,30,5.16,4.12,0.89,30,13,17,0,30,13,17,0,30,15,288
"1768","20031",2003,10,42.939,-70.745,14.1,34.08,156,16.16,17.92,0.76,156,85,71,7,149,85,71,7,149,13,286
"1769","200310",2003,10,43.39483,-70.1205,59.5,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,16,289
"1770","200311",2003,10,43.31167,-70.17617,62.3,1.18,1,1.18,0,0.73,1,0,1,0,1,0,1,0,1,16,289
"1771","200312",2003,10,43.25683,-70.57633,9.7,82.64,343,40.2,42.44,0.78,343,173,170,37,306,173,170,37,306,17,290
"1772","200313",2003,10,43.28933,-70.50017,18.4,42.83,241,23.44,19.39,0.56,241,113,128,55,186,113,128,55,186,17,290
"1773","200314",2003,10,43.42383,-70.27717,36.7,30.34,130,17.84,12.5,0.54,130,54,76,18,112,54,76,18,112,17,290
"1774","200315",2003,10,43.5305,-70.26367,14.3,48.96,239,28.84,20.12,0.6,239,96,143,31,208,96,143,31,208,17,290
"1775","200316",2003,10,43.51283,-70.1915,33.7,54.38,304,31.4,22.98,0.73,304,136,168,71,233,136,168,71,233,17,290
"1776","200317",2003,10,43.42633,-69.93067,83.8,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,20,293
"1777","200318",2003,10,43.51633,-69.91833,61,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,20,293
"1778","200319",2003,10,43.53017,-70.017,53.8,1.68,3,0.36,1.32,0.93,3,2,1,0,3,2,1,0,3,20,293
"1779","20032",2003,10,42.92783,-70.70683,22.7,19.67,88,8.75,10.92,0.54,88,48,40,4,84,48,40,4,84,13,286
"1780","200320",2003,10,43.499,-70.10783,49,4.96,24,2.44,2.52,0.72,24,12,12,2,22,12,12,2,22,20,293
"1781","200321",2003,10,43.64133,-70.16817,15.1,31.22,124,15.74,15.48,0.56,124,63,61,21,103,63,61,21,103,21,294
"1782","200322",2003,10,43.54817,-69.96483,59.1,0.42,1,0,0.42,0.79,1,1,0,0,1,1,0,0,1,22,295
"1783","200323",2003,10,43.59117,-69.85233,49.1,1.48,1,0,1.48,0.62,3,2,1,0,3,0.666666666666667,0.333333333333333,0,1,22,295
"1784","200324",2003,10,43.61083,-69.86183,42,1.76,6,1.36,0.2,0.79,6,1,5,0,6,1,5,0,6,22,295
"1785","200325",2003,10,43.70833,-69.94633,17.8,61.26,319,28.02,33.24,0.5,319,167,152,87,232,167,152,87,232,22,295
"1786","200326",2003,10,43.72917,-69.64933,38.3,46.38,180,21.84,24.54,0.52,180,97,83,11,169,97,83,11,169,23,296
"1787","200327",2003,10,43.71967,-69.79383,6.9,11.72,54,7.4,4.32,0.71,54,24,30,10,44,24,30,10,44,23,296
"1788","200328",2003,10,43.7155,-69.69233,35.3,79.54,341,41.82,37.72,0.81,341,163,178,65,276,163,178,65,276,23,296
"1789","200329",2003,10,43.681,-69.514,68.4,0.5,2,0.34,0.16,0.79,2,1,1,0,2,1,1,0,2,24,297
"1790","20033",2003,10,42.92167,-70.54317,45.4,2.62,5,2.02,0.6,0.72,5,1,4,0,5,1,4,0,5,13,286
"1791","200330",2003,10,43.64033,-69.43983,83.3,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,24,297
"1792","200331",2003,10,43.83717,-69.485,34.2,58.05,188,26.85,31.2,0.75,188,94,94,37,151,94,94,37,151,24,297
"1793","200332",2003,10,44.1595,-69.01917,27.1,2.06,5,0.88,1.18,0.58,5,3,2,0,5,3,2,0,5,30,303
"1794","200333",2003,10,44.13267,-68.96867,37.7,6.9,9,4.74,2.16,0.8,9,4,5,0,9,4,5,0,9,30,303
"1795","200334",2003,10,44.1165,-68.7805,12.7,25.72,118,16.96,8.76,0.69,118,43,75,17,101,43,75,17,101,31,304
"1796","200335",2003,10,44.13817,-68.76567,31.3,21.52,61,10.82,10.7,0.61,61,32,29,0,61,32,29,0,61,31,304
"1797","200336",2003,10,44.161,-68.7895,10.7,1.12,5,0.62,0.5,0.66,5,2,3,0,5,2,3,0,5,31,304
"1798","200337",2003,11,43.62167,-68.9335,71.5,0.86,1,0,0.86,0.74,1,1,0,0,1,1,0,0,1,1,305
"1799","200338",2003,11,43.5855,-69.07817,74.1,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,1,305
"1800","200339",2003,11,43.91783,-68.75467,53.6,140.96,205,69.46,71.5,0.77,205,93,112,2,203,93,112,2,203,2,306
"1801","20034",2003,10,42.95517,-70.47967,52.6,1.02,2,1.02,0,0.79,2,0,2,0,2,0,2,0,2,13,286
"1802","200340",2003,11,43.77683,-68.64133,64.8,17.6,12,7.2,10.4,0.81,12,9,3,1,11,9,3,1,11,2,306
"1803","200341",2003,11,43.8975,-68.66867,50.4,23.1,41,9.28,13.82,0.77,41,25,16,0,41,25,16,0,41,2,306
"1804","200342",2003,11,43.90567,-68.63133,50.4,41.46,40,26.28,15.18,0.73,40,22,18,0,40,22,18,0,40,2,306
"1805","200343",2003,11,43.91517,-68.643,52.2,55.48,52,40.9,14.58,0.74,52,37,15,0,52,37,15,0,52,2,306
"1806","200344",2003,11,44.16417,-68.5345,15,10.66,40,8.12,2.54,0.57,40,11,29,1,39,11,29,1,39,3,307
"1807","200345",2003,11,44.015,-68.5435,40,49.56,137,28.6,30.96,0.59,137,69,68,1,136,69,68,1,136,3,307
"1808","200346",2003,11,43.91467,-68.5225,53,15.42,18,5.1,10.32,0.54,18,12,6,0,18,12,6,0,18,3,307
"1809","200347",2003,11,43.92783,-68.5765,48,24.1,21,17.76,6.34,0.76,21,11,10,0,21,11,10,0,21,3,307
"1810","200348",2003,11,43.9725,-68.31,57,21.58,15,10.78,10.8,1,15,11,4,0,15,11,4,0,15,4,308
"1811","200349",2003,11,44.285,-68.51033,16,3.48,7,3.48,0,0.76,7,0,7,0,7,0,7,0,7,5,309
"1812","20035",2003,10,42.9405,-70.3935,67,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,13,286
"1813","200350",2003,11,44.37867,-68.53317,15,0.26,1,0.26,0,0.71,0,0,0,0,0,0,0,0,0,5,309
"1814","200351",2003,11,44.38583,-68.49217,14,0.18,1,0,0.18,0.77,1,0,1,0,1,0,1,0,1,5,309
"1815","200352",2003,11,44.2075,-68.435,14,36.82,112,20.06,16.76,0.63,112,50,62,3,109,50,62,3,109,5,309
"1816","200353",2003,11,44.2135,-68.06767,43,71.9,153,36.12,35.78,0.67,153,88,65,6,147,88,65,6,147,6,310
"1817","200354",2003,11,44.23017,-68.132,37,99.38,315,46.96,52.42,0.73,319,164,1,26,292,313.090909090909,1.90909090909091,25.7547169811321,289.245283018868,6,310
"1818","200355",2003,11,44.0585,-68.055,64,14.15,11,5.25,8.9,0.75,11,8,3,0,11,8,3,0,11,6,310
"1819","200356",2003,11,44.124,-67.91767,55,3.58,8,2.22,1.36,0.77,4,2,2,0,4,4,4,0,8,6,310
"1820","200357",2003,11,44.1605,-67.95617,47,12.22,14,5.62,6.6,0.62,14,8,6,0,14,8,6,0,14,6,310
"1821","200358",2003,11,44.27,-68.12967,35,124.74,285,69.6,55.14,0.78,285,133,152,3,282,133,152,3,282,7,311
"1822","200359",2003,11,44.2925,-68.072,35,117.3,309,63.54,53.76,0.77,309,154,155,11,298,154,155,11,298,7,311
"1823","20036",2003,10,42.93717,-70.48167,56.3,0.7,1,0.7,0,0.73,1,0,1,0,1,0,1,0,1,13,286
"1824","200360",2003,11,44.31617,-68.08667,32,75.28,234,40.2,35.08,0.7,234,105,129,10,224,105,129,10,224,7,311
"1825","200361",2003,11,44.28417,-68.20117,22,92.26,373,51.18,41.08,0.71,373,165,208,15,358,165,208,15,358,7,311
"1826","200362",2003,11,44.225,-67.94767,40.4,12.36,37,5.22,7.14,0.65,37,20,17,2,35,20,17,2,35,10,314
"1827","200363",2003,11,44.20483,-67.72867,70.4,0.7,1,0,0.7,0.82,1,1,0,0,1,1,0,0,1,10,314
"1828","200364",2003,11,44.42217,-67.7835,22.7,27.52,102,18.5,9.02,0.61,102,34,68,1,101,34,68,1,101,11,315
"1829","200365",2003,11,44.37233,-67.673,34,39.08,105,19.5,19.58,0.72,105,57,48,2,103,57,48,2,103,11,315
"1830","200366",2003,11,44.41367,-67.5735,35.8,49.04,191,25.56,23.48,0.69,191,95,96,16,175,95,96,16,175,11,315
"1831","200367",2003,11,44.30083,-67.65933,48.6,27.44,33,17.3,10.14,0.74,33,19,14,0,33,19,14,0,33,12,316
"1832","200368",2003,11,44.29983,-67.49567,60.8,8.52,11,1.7,6.82,0.77,11,8,3,0,11,8,3,0,11,12,316
"1833","200369",2003,11,44.31317,-67.37617,99.1,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,12,316
"1834","20037",2003,10,43.03333,-70.34867,65.5,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,14,287
"1835","200370",2003,11,44.3345,-67.284,80.6,1.08,1,0,1.08,0.74,1,1,0,0,1,1,0,0,1,12,316
"1836","200371",2003,11,44.71033,-66.95533,55.6,14.06,26,7.62,6.44,0.79,26,11,15,1,25,11,15,1,25,17,321
"1837","200372",2003,11,44.69817,-66.99517,43.3,15.84,46,6.64,9.2,0.86,46,25,21,3,43,25,21,3,43,17,321
"1838","200373",2003,11,44.68517,-66.99717,44.4,12.44,33,9.08,3.36,0.96,33,11,22,2,31,11,22,2,31,17,321
"1839","200374",2003,11,44.66433,-67.13067,43.2,55.92,121,29.4,26.52,0.69,121,59,62,8,113,59,62,8,113,17,321
"1840","200375",2003,11,44.58667,-67.29417,30.2,23.92,85,13.8,10.12,0.66,85,41,44,7,78,41,44,7,78,18,322
"1841","200376",2003,11,44.63833,-67.31767,9.1,6.72,28,4.44,2.28,0.77,28,12,16,1,27,12,16,1,27,18,322
"1842","200377",2003,11,44.598,-67.43967,8.4,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,18,322
"1843","200378",2003,11,44.515,-67.521,16.4,7.88,33,4.28,3.6,0.74,34,17,17,3,31,16.5,16.5,2.91176470588235,30.0882352941176,18,322
"1844","20038",2003,10,43.0815,-70.30283,77.7,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,14,287
"1845","20039",2003,10,43.089,-70.40683,48.7,2.24,4,2.24,0,0.71,4,0,4,0,4,0,4,0,4,14,287
"1846","20041",2004,10,42.927,-70.75267,15,42.3,169,20.66,21.64,0.73,169,87,82,3,166,87,82,3,166,11,285
"1847","200410",2004,10,43.16967,-70.442,34.3,10.44,48,7.1,3.34,0.57,48,15,33,2,46,15,33,2,46,14,288
"1848","200411",2004,10,43.14717,-70.39,47.5,8.32,28,4.2,4.12,0.79,28,15,13,0,28,15,13,0,28,14,288
"1849","200412",2004,10,43.13583,-70.19417,92.5,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,14,288
"1850","200413",2004,10,43.243,-70.21867,66.5,0.68,1,0,0.68,0.78,1,1,0,0,1,1,0,0,1,14,288
"1851","200414",2004,10,43.3175,-70.16183,62.2,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,14,288
"1852","200415",2004,10,43.40262,-70.13118,58.1,0.34,1,0.34,0,0.76,1,0,1,0,1,0,1,0,1,14,288
"1853","200416",2004,10,43.50167,-70.35433,5.9,3.74,25,1.95,1.79,0.78,25,14,11,8,17,14,11,8,17,17,291
"1854","200417",2004,10,43.49033,-70.33217,13,15.38,63,9.18,6.2,0.73,63,24,39,7,56,24,39,7,56,17,291
"1855","200418",2004,10,43.42182,-70.29172,30.4,16.21,76,9.86,6.35,0.74,76,35,41,7,69,35,41,7,69,17,291
